file (0x0217e7b0)
                                                                      [0.0001s]	
Word, Tag, Lemma, CorrectWord
Eins, Eins,     ,     
það, það,    ,    
skaðlegt, skaðlegt,         ,         
,, ,,  ,  
að, að,   ,   
hann, hann,     ,     
telur, telur,      ,      
það, það,    ,    
eiga, eiga,     ,     
að, að,   ,   
verða, verða,      ,      
sitt, sitt,     ,     
siðasta, síðasta,  i     ,  í     
og, og,   ,   
stærsta, stærsta,        ,        
verk, verk,     ,     
að, að,   ,   
innleiða, innleiða,         ,         
meirihlutakosningar, meirihlutakosningar,                    ,                    
í, í,  ,  
Írlandi, Írlandi,        ,        
og, og,   ,   
barðist, barðist,        ,        
fyrir, fyrir,      ,      
því, því,    ,    
., .,  ,  
, , , 
Við, Við,    ,    
erum, erum,     ,     
þeir, þeir,     ,     
,, ,,  ,  
sem, sem,    ,    
höfum, höfum,      ,      
efni, efni,     ,     
á, á,  ,  
því, því,    ,    
að, að,   ,   
ganga, ganga,      ,      
á, á,  ,  
móti, móti,     ,     
reynslunni, reynslunni,           ,           
og, og,   ,   
móti, móti,     ,     
þróuninni, þróuninni,          ,          
og, og,   ,   
erum, erum,     ,     
sennilega, sennilega,          ,          
eina, eina,     ,     
ríkið, ríkið,      ,      
eða, eða,    ,    
eitt, eitt,     ,     
af, af,   ,   
fáu, fáu,    ,    
rikjunum, ríkjunum,  i      ,  í      
,, ,,  ,  
sem, sem,    ,    
leyfa, leyfa,      ,      
sér, sér,    ,    
slíkt, slíkt,      ,      
háttalag, háttalag,         ,         
,, ,,  ,  
enda, enda,     ,     
gefur, gefur,      ,      
það, það,    ,    
að, að,   ,   
skilja, skilja,       ,       
og, og,   ,   
hefur, hefur,      ,      
oft, oft,    ,    
verið, verið,      ,      
til, til,    ,    
þess, þess,     ,     
vitnað, vitnað,       ,       
,, ,,  ,  
að, að,   ,   
þær, þær,    ,    
stjórnarkreppur, stjórnarkreppur,                ,                
,, ,,  ,  
sem, sem,    ,    
nú, nú,   ,   
gera, gera,     ,     
vart, vart,     ,     
við, við,    ,    
sig, sig,    ,    
i, í, i, í
þessum, þessum,       ,       
löndum, löndum,       ,       
,, ,,  ,  
þar, þar,    ,    
sem, sem,    ,    
hlutfallskosningar, hlutfallskosningar,                   ,                   
eiga, eiga,     ,     
sér, sér,    ,    
stað, stað,     ,     
,, ,,  ,  
---, ---,    ,    
ég, ég,   ,   
hef, hef,    ,    
vitnað, vitnað,       ,       
i, í, i, í
Holland, Holland,        ,        
,, ,,  ,  
þar, þar,    ,    
sem, sem,    ,    
fleiri, fleiri,       ,       
mánuðir, mánuðir,        ,        
hafa, hafa,     ,     
farið, farið,      ,      
í, í,  ,  
að, að,   ,   
mynda, mynda,      ,      
stjórn, stjórn,       ,       
,, ,,  ,  
það, það,    ,    
má, má,   ,   
benda, benda,      ,      
á, á,  ,  
Finnland, Finnland,         ,         
,, ,,  ,  
sem, sem,    ,    
er, er,   ,   
með, með,    ,    
það, það,    ,    
sama, sama,     ,     
,, ,,  ,  
það, það,    ,    
má, má,   ,   
benda, benda,      ,      
á, á,  ,  
það, það,    ,    
,, ,,  ,  
að, að,   ,   
hver, hver,     ,     
veit, veit,     ,     
,, ,,  ,  
hvernig, hvernig,        ,        
er, er,   ,   
i, í, i, í
Sviþjóð, Svíþjóð,   i    ,   í    
núna, núna,     ,     
,, ,,  ,  
að, að,   ,   
það, það,    ,    
var, var,    ,    
eitt, eitt,     ,     
stærsta, stærsta,        ,        
mál, mál,    ,    
Sviþjóðar, Svíþjóðar,   i      ,   í      
,, ,,  ,  
samþykkt, samþykkt,         ,         
af, af,   ,   
þeim, þeim,     ,     
stjórnarflokki, stjórnarflokki,               ,               
,, ,,  ,  
sem, sem,    ,    
þar, þar,    ,    
er, er,   ,   
,, ,,  ,  
en, en,   ,   
þurfti, þurfti,       ,       
að, að,   ,   
sækja, sækja,      ,      
eitt, eitt,     ,     
atkvæði, atkvæði,        ,        
til, til,    ,    
kommúnistanna, kommúnistanna,              ,              
til, til,    ,    
þess, þess,     ,     
að, að,   ,   
koma, koma,     ,     
þessu, þessu,      ,      
máli, máli,     ,     
fram, fram,     ,     
,, ,,  ,  
sem, sem,    ,    
er, er,   ,   
eitt, eitt,     ,     
stærsta, stærsta,        ,        
mál, mál,    ,    
,, ,,  ,  
sem, sem,    ,    
hefur, hefur,      ,      
verið, verið,      ,      
samþykkt, samþykkt,         ,         
á, á,  ,  
þingi, þingi,      ,      
Svía, Svía,     ,     
,, ,,  ,  
---, ---,    ,    
það, það,    ,    
gefur, gefur,      ,      
bendingu, bendingu,         ,         
um, um,   ,   
það, það,    ,    
los, los,    ,    
,, ,,  ,  
sem, sem,    ,    
er, er,   ,   
að, að,   ,   
verða, verða,      ,      
og, og,   ,   
er, er,   ,   
alls, alls,     ,     
staðar, staðar,       ,       
afleiðing, afleiðing,          ,          
þessa, þessa,      ,      
fyrirkomulags, fyrirkomulags,              ,              
., .,  ,  
, , , 
Það, Það,    ,    
þarf, þarf,     ,     
ekki, ekki,     ,     
að, að,   ,   
fara, fara,     ,     
í, í,  ,  
neinar, neinar,       ,       
grafgötur, grafgötur,          ,          
með, með,    ,    
það, það,    ,    
,, ,,  ,  
að, að,   ,   
þegar, þegar,      ,      
kosið, kosið,      ,      
er, er,   ,   
i, í, i, í
Englandi, Englandi,         ,         
,, ,,  ,  
þá, þá,   ,   
veit, veit,     ,     
hvert, hvert,      ,      
mannsbarn, mannsbarn,          ,          
,, ,,  ,  
um, um,   ,   
leið, leið,     ,     
og, og,   ,   
atkvæðin, atkvæðin,         ,         
hafa, hafa,     ,     
verið, verið,      ,      
talin, talin,      ,      
úr, úr,   ,   
kössunum, kössunum,         ,         
,, ,,  ,  
hver, hver,     ,     
verður, verður,       ,       
forsætisráðherra, forsætisráðherra,                 ,                 
Englands, Englands,         ,         
og, og,   ,   
aðalspurningin, aðalspurningin,               ,               
er, er,   ,   
,, ,,  ,  
hverja, hverja,       ,       
hann, hann,     ,     
tekur, tekur,      ,      
með, með,    ,    
sér, sér,    ,    
i, í, i, í
ríkisstj., ríkisstj.,          ,          
, , , 
Alveg, Alveg,      ,      
sama, sama,     ,     
er, er,   ,   
núna, núna,     ,     
í, í,  ,  
Þýskalandi, Þýskalandi,           ,           
,, ,,  ,  
alveg, alveg,      ,      
sama, sama,     ,     
í, í,  ,  
Frakklandi, Frakklandi,           ,           
og, og,   ,   
Bandarikjunum, Bandaríkjunum,       i      ,       í      
., .,  ,  
, , , 
Við, Við,    ,    
höfðum, höfðum,       ,       
þetta, þetta,      ,      
kerfi, kerfi,      ,      
og, og,   ,   
við, við,    ,    
munum, munum,      ,      
það, það,    ,    
úr, úr,   ,   
okkar, okkar,      ,      
sögu, sögu,     ,     
,, ,,  ,  
þegar, þegar,      ,      
tveir, tveir,      ,      
flokkar, flokkar,        ,        
áttust, áttust,       ,       
við, við,    ,    
og, og,   ,   
einmenningskjördæmi, einmenningskjördæmi,                    ,                    
voru, voru,     ,     
hér, hér,    ,    
i, í, i, í
landinu, landinu,        ,        
,, ,,  ,  
þá, þá,   ,   
var, var,    ,    
enginn, enginn,       ,       
vafi, vafi,     ,     
á, á,  ,  
því, því,    ,    
,, ,,  ,  
hverjir, hverjir,        ,        
mynduðu, mynduðu,        ,        
rikisstj., ríkisstj.,   ki     ,  ík      
,, ,,  ,  
eftir, eftir,      ,      
að, að,   ,   
árangur, árangur,        ,        
kosninganna, kosninganna,            ,            
hafði, hafði,      ,      
verið, verið,      ,      
leiddur, leiddur,        ,        
í, í,  ,  
Ijós, ljós, l   , I   
., .,  ,  
, , , 
N--M, N-M,   - ,    
., .,  ,  
, , , 
Þetta, Þetta,      ,      
þarf, þarf,     ,     
vitanlega, vitanlega,          ,          
alis, alls,   l ,   i 
ekki, ekki,     ,     
á, á,  ,  
nokkurn, nokkurn,        ,        
hátt, hátt,     ,     
að, að,   ,   
stangast, stangast,         ,         
á, á,  ,  
,, ,,  ,  
þessi, þessi,      ,      
ummæli, ummæli,       ,       
., .,  ,  
, , , 
Ég, Ég,   ,   
álít, álít,     ,     
,, ,,  ,  
að, að,   ,   
það, það,    ,    
sé, sé,   ,   
ekki, ekki,     ,     
hægt, hægt,     ,     
að, að,   ,   
neita, neita,      ,      
þvi, því,   i,   í
,, ,,  ,  
að, að,   ,   
kosningarnar, kosningarnar,             ,             
eru, eru,    ,    
viðurkenning, viðurkenning,             ,             
á, á,  ,  
tvennu, tvennu,       ,       
:, :,  ,  
viðurkenning, viðurkenning,             ,             
á, á,  ,  
forustu, forustu,        ,        
Framsfl., Framsfl.,         ,         
i, í, i, í
vinstri, vinstri,        ,        
stjórninni, stjórninni,           ,           
,, ,,  ,  
sem, sem,    ,    
hann, hann,     ,     
stóð, stóð,     ,     
að, að,   ,   
heill, heill,      ,      
,, ,,  ,  
að, að,   ,   
svo, svo,    ,    
miklu, miklu,      ,      
leytí, leyti,     í,     i
sem, sem,    ,    
var, var,    ,    
barist, barist,       ,       
um, um,   ,   
það, það,    ,    
,, ,,  ,  
en, en,   ,   
inn, inn,    ,    
á, á,  ,  
þær, þær,    ,    
leiðir, leiðir,       ,       
reyndi, reyndi,       ,       
Sjálfstfl., Sjálfstfl.,           ,           
að, að,   ,   
leiða, leiða,      ,      
baráttuna, baráttuna,          ,          
og, og,   ,   
jafnframt, jafnframt,          ,          
fyrir, fyrir,      ,      
baráttu, baráttu,        ,        
hans, hans,     ,     
gegn, gegn,     ,     
kjördæmabreytingunni, kjördæmabreytingunni,                     ,                     
., .,  ,  
, , , 
---, ---,    ,    
Þetta, Þetta,      ,      
var, var,    ,    
eitt, eitt,     ,     
af, af,   ,   
þvi, því,   i,   í
,, ,,  ,  
sem, sem,    ,    
var, var,    ,    
beitt, beitt,      ,      
., .,  ,  
, , , 
Reykv., Reykv.,       ,       
hér, hér,    ,    
að, að,   ,   
flokksvaldinu, flokksvaldinu,              ,              
og, og,   ,   
sagði, sagði,      ,      
,, ,,  ,  
að, að,   ,   
það, það,    ,    
væri, væri,     ,     
hvergi, hvergi,       ,       
meira, meira,      ,      
,, ,,  ,  
en, en,   ,   
i, í, i, í
Framsfl., Framsfl.,         ,         
, , , 
Dæmin, Dæmin,      ,      
,, ,,  ,  
sem, sem,    ,    
hann, hann,     ,     
nefndi, nefndi,       ,       
,, ,,  ,  
sanna, sanna,      ,      
einmitt, einmitt,        ,        
ekki, ekki,     ,     
flokksvaldið, flokksvaldið,             ,             
i, í, i, í
Framsfl., Framsfl.,         ,         
,, ,,  ,  
sem, sem,    ,    
vitað, vitað,      ,      
var, var,    ,    
,, ,,  ,  
heldur, heldur,       ,       
lýðræðið, lýðræðið,         ,         
i, í, i, í
Framsfl., Framsfl.,         ,         
og, og,   ,   
ég, ég,   ,   
hygg, hygg,     ,     
,, ,,  ,  
að, að,   ,   
betur, betur,      ,      
sé, sé,   ,   
ekki, ekki,     ,     
hægt, hægt,     ,     
að, að,   ,   
ganga, ganga,      ,      
frá, frá,    ,    
því, því,    ,    
,, ,,  ,  
en, en,   ,   
hv., hv.,    ,    
þm., þm.,    ,    
, , , 
S--Þ, S-Þ,   - ,    
., .,  ,  
, , , 
Hann, Hann,     ,     
ættí, ætti,    í,    i
að, að,   ,   
nefna, nefna,      ,      
sem, sem,    ,    
flest, flest,      ,      
af, af,   ,   
þessum, þessum,       ,       
dæmum, dæmum,      ,      
,, ,,  ,  
því, því,    ,    
að, að,   ,   
þetta, þetta,      ,      
eru, eru,    ,    
sannanir, sannanir,         ,         
fyrir, fyrir,      ,      
því, því,    ,    
,, ,,  ,  
hvílíkt, hvílíkt,        ,        
lýðræði, lýðræði,        ,        
er, er,   ,   
í, í,  ,  
Framsfl., Framsfl.,         ,         
að, að,   ,   
því, því,    ,    
er, er,   ,   
snertir, snertir,        ,        
framboð, framboð,        ,        
,, ,,  ,  
eins, eins,     ,     
og, og,   ,   
þetta, þetta,      ,      
dæmi, dæmi,     ,     
sannar, sannar,       ,       
,, ,,  ,  
--, ---,   ,   -
enn, enn,    ,    
fremur, fremur,       ,       
það, það,    ,    
,, ,,  ,  
sem, sem,    ,    
1., 1.,   ,   
þm., þm.,    ,    
, , , 
Þeir, Þeir,     ,     
tóku, tóku,     ,     
fram, fram,     ,     
fyrir, fyrir,      ,      
hendurnar, hendurnar,          ,          
á, á,  ,  
samþykkt, samþykkt,         ,         
,, ,,  ,  
sem, sem,    ,    
var, var,    ,    
gerð, gerð,     ,     
samhljóða, samhljóða,          ,          
af, af,   ,   
flokksstjórninni, flokksstjórninni,                 ,                 
,, ,,  ,  
sem, sem,    ,    
þá, þá,   ,   
var, var,    ,    
þingflokkurinn, þingflokkurinn,               ,               
,, ,,  ,  
því, því,    ,    
að, að,   ,   
þá, þá,   ,   
var, var,    ,    
ekki, ekki,     ,     
myndað, myndað,       ,       
það, það,    ,    
stjórnarkerfi, stjórnarkerfi,              ,              
i, í, i, í
flokknum, flokknum,         ,         
og, og,   ,   
flokkum, flokkum,        ,        
yfirleitt, yfirleitt,          ,          
,, ,,  ,  
sem, sem,    ,    
nú, nú,   ,   
er, er,   ,   
og, og,   ,   
buðu, buðu,     ,     
fram, fram,     ,     
í, í,  ,  
sýslunni, sýslunni,         ,         
,, ,,  ,  
án, án,   ,   
þess, þess,     ,     
að, að,   ,   
samhljóða, samhljóða,          ,          
samþykkt, samþykkt,         ,         
flokksins, flokksins,          ,          
fengi, fengi,      ,      
þar, þar,    ,    
við, við,    ,    
ráðið, ráðið,      ,      
., .,  ,  
, , , 
Það, Það,    ,    
væri, væri,     ,     
fróðlegt, fróðlegt,         ,         
,, ,,  ,  
ef, ef,   ,   
hann, hann,     ,     
gerði, gerði,      ,      
það, það,    ,    
,, ,,  ,  
því, því,    ,    
að, að,   ,   
með, með,    ,    
þeim, þeim,     ,     
aga, aga,    ,    
,, ,,  ,  
sem, sem,    ,    
er, er,   ,   
í, í,  ,  
Framsfl., Framsfl.,         ,         
,, ,,  ,  
get, get,    ,    
ég, ég,   ,   
sem, sem,    ,    
flokksformaður, flokksformaður,               ,               
upplýst, upplýst,        ,        
,, ,,  ,  
að, að,   ,   
það, það,    ,    
er, er,   ,   
hægt, hægt,     ,     
að, að,   ,   
gera, gera,     ,     
mál, mál,    ,    
að, að,   ,   
flokksmáli, flokksmáli,           ,           
,, ,,  ,  
með, með,    ,    
þvi, því,   i,   í
að, að,   ,   
báðir, báðir,      ,      
standi, standi,       ,       
saman, saman,      ,      
,, ,,  ,  
þm., þm.,    ,    
,, ,,  ,  
sem, sem,    ,    
eru, eru,    ,    
vitanlega, vitanlega,          ,          
kosnir, kosnir,       ,       
af, af,   ,   
kjósendum, kjósendum,          ,          
flokksins, flokksins,          ,          
,, ,,  ,  
og, og,   ,   
miðstjórnin, miðstjórnin,            ,            
,, ,,  ,  
sem, sem,    ,    
í, í,  ,  
eru, eru,    ,    
fulltrúar, fulltrúar,          ,          
fólksins, fólksins,         ,         
víðs, víðs,     ,     
vegar, vegar,      ,      
um, um,   ,   
landið, landið,       ,       
og, og,   ,   
er, er,   ,   
æðsta, æðsta,      ,      
ráð, ráð,    ,    
flokksins, flokksins,          ,          
., .,  ,  
, , , 
En, En,   ,   
það, það,    ,    
hefur, hefur,      ,      
bara, bara,     ,     
aldrei, aldrei,       ,       
verið, verið,      ,      
gert, gert,     ,     
siðan, síðan,  i   ,  í   
., .,  ,  
, , , 
Þetta, Þetta,      ,      
er, er,   ,   
flokksvaldíð, flokksvaldið,           í ,           i 
og, og,   ,   
flokksaginn, flokksaginn,            ,            
., .,  ,  
, , , 
Þess, Þess,     ,     
vegna, vegna,      ,      
er, er,   ,   
það, það,    ,    
ekkert, ekkert,       ,       
annað, annað,      ,      
,, ,,  ,  
en, en,   ,   
að, að,   ,   
stangast, stangast,         ,         
við, við,    ,    
staðreyndir, staðreyndir,            ,            
hvað, hvað,     ,     
eftir, eftir,      ,      
annað, annað,      ,      
að, að,   ,   
halda, halda,      ,      
því, því,    ,    
fram, fram,     ,     
,, ,,  ,  
að, að,   ,   
Framsfl., Framsfl.,         ,         
hafi, hafi,     ,     
ekki, ekki,     ,     
viljað, viljað,       ,       
jafna, jafna,      ,      
þennan, þennan,       ,       
rétt, rétt,     ,     
,, ,,  ,  
eftir, eftir,      ,      
að, að,   ,   
hann, hann,     ,     
er, er,   ,   
búinn, búinn,      ,      
að, að,   ,   
bera, bera,     ,     
fram, fram,     ,     
till., till.,      ,      
hér, hér,    ,    
i, í, i, í
báðum, báðum,      ,      
þd., þd.,    ,    
til, til,    ,    
þess, þess,     ,     
að, að,   ,   
jafna, jafna,      ,      
réttinn, réttinn,        ,        
á, á,  ,  
þann, þann,     ,     
hátt, hátt,     ,     
,, ,,  ,  
sem, sem,    ,    
fullnægir, fullnægir,          ,          
á, á,  ,  
svipaðan, svipaðan,         ,         
hátt, hátt,     ,     
þessu, þessu,      ,      
tilliti, tilliti,        ,        
eins, eins,     ,     
og, og,   ,   
þær, þær,    ,    
till., till.,      ,      
,, ,,  ,  
sem, sem,    ,    
hér, hér,    ,    
eru, eru,    ,    
bornar, bornar,       ,       
fram, fram,     ,     
,, ,,  ,  
en, en,   ,   
aðeins, aðeins,       ,       
gert, gert,     ,     
án, án,   ,   
þess, þess,     ,     
að, að,   ,   
ræna, ræna,     ,     
landsbyggðina, landsbyggðina,              ,              
sinum, sinum,      ,      
rétti, rétti,      ,      
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
þess, þess,     ,     
vegna, vegna,      ,      
margsýnt, margsýnt,         ,         
fram, fram,     ,     
á, á,  ,  
það, það,    ,    
,, ,,  ,  
að, að,   ,   
Framsfl., Framsfl.,         ,         
vildi, vildi,      ,      
viðurkenna, viðurkenna,           ,           
það, það,    ,    
að, að,   ,   
leiðrétta, leiðrétta,          ,          
hlut, hlut,     ,     
þéttbýlisins, þéttbýlisins,             ,             
,, ,,  ,  
hafði, hafði,      ,      
boðið, boðið,      ,      
það, það,    ,    
i, í, i, í
samningum, samningum,          ,          
við, við,    ,    
Alþfl., Alþfl.,       ,       
og, og,   ,   
Alþb., Alþb.,      ,      
,, ,,  ,  
hefur, hefur,      ,      
borið, borið,      ,      
fram, fram,     ,     
um, um,   ,   
það, það,    ,    
till., till.,      ,      
hér, hér,    ,    
á, á,  ,  
Alþ., Alþ.,     ,     
, , , 
Ég, Ég,   ,   
get, get,    ,    
fallist, fallist,        ,        
á, á,  ,  
það, það,    ,    
með, með,    ,    
honum, honum,      ,      
,, ,,  ,  
ef, ef,   ,   
hann, hann,     ,     
á, á,  ,  
við, við,    ,    
það, það,    ,    
að, að,   ,   
,, ,,  ,  
að, að,   ,   
mörgu, mörgu,      ,      
leyti, leyti,      ,      
ber, ber,    ,    
fólkið, fólkið,       ,       
úti, úti,    ,    
á, á,  ,  
landsbyggðinni, landsbyggðinni,               ,               
ekki, ekki,     ,     
siður, síður,  i   ,  í   
með, með,    ,    
sér, sér,    ,    
aðalseinkenni, aðalseinkenni,              ,              
á, á,  ,  
margan, margan,       ,       
hátt, hátt,     ,     
,, ,,  ,  
heldur, heldur,       ,       
en, en,   ,   
annars, annars,       ,       
staðar, staðar,       ,       
í, í,  ,  
þessu, þessu,      ,      
landi, landi,      ,      
., .,  ,  
, , , 
En, En,   ,   
að, að,   ,   
það, það,    ,    
sé, sé,   ,   
frekt, frekt,      ,      
á, á,  ,  
forréttindi, forréttindi,            ,            
eins, eins,     ,     
og, og,   ,   
aðallinn, aðallinn,         ,         
i, í, i, í
öðrum, öðrum,      ,      
löndum, löndum,       ,       
og, og,   ,   
eigi, eigi,     ,     
að, að,   ,   
líkja, líkja,      ,      
þvi, því,   i,   í
við, við,    ,    
réttindaræningja, réttindaræningja,                 ,                 
,, ,,  ,  
sem, sem,    ,    
þar, þar,    ,    
hefur, hefur,      ,      
orðið, orðið,      ,      
að, að,   ,   
kveða, kveða,      ,      
niður, niður,      ,      
,, ,,  ,  
það, það,    ,    
held, held,     ,     
ég, ég,   ,   
að, að,   ,   
sé, sé,   ,   
heldur, heldur,       ,       
illa, illa,     ,     
valið, valið,      ,      
dæmi, dæmi,     ,     
., .,  ,  
, , , 
Þetta, Þetta,      ,      
kemur, kemur,      ,      
alveg, alveg,      ,      
heim, heim,     ,     
við, við,    ,    
þann, þann,     ,     
anda, anda,     ,     
,, ,,  ,  
sem, sem,    ,    
ég, ég,   ,   
varð, varð,     ,     
var, var,    ,    
við, við,    ,    
á, á,  ,  
einum, einum,      ,      
framboðsfundi, framboðsfundi,              ,              
og, og,   ,   
það, það,    ,    
eru, eru,    ,    
orð, orð,    ,    
,, ,,  ,  
sem, sem,    ,    
eru, eru,    ,    
töluð, töluð,      ,      
i, í, i, í
viðurvist, viðurvist,          ,          
nokkur, nokkur,       ,       
hundruð, hundruð,        ,        
manna, manna,      ,      
,, ,,  ,  
að, að,   ,   
fulltrúi, fulltrúi,         ,         
,, ,,  ,  
sem, sem,    ,    
kom, kom,    ,    
á, á,  ,  
landsfund, landsfund,          ,          
Sjálfstfl., Sjálfstfl.,           ,           
,, ,,  ,  
það, það,    ,    
var, var,    ,    
borið, borið,      ,      
á, á,  ,  
hann, hann,     ,     
á, á,  ,  
fundi, fundi,      ,      
i, í, i, í
minu, mínu,  i  ,  í  
kiördæmi, kjördæmi,  j      ,  i      
,, ,,  ,  
að, að,   ,   
hann, hann,     ,     
hefði, hefði,      ,      
haldíð, haldið,     í ,     i 
því, því,    ,    
fram, fram,     ,     
,, ,,  ,  
að, að,   ,   
það, það,    ,    
ætti, ætti,     ,     
raunverulega, raunverulega,             ,             
að, að,   ,   
eyða, eyða,     ,     
Strandasýslu, Strandasýslu,             ,             
norðan, norðan,       ,       
Hólmavíkur, Hólmavíkur,           ,           
og, og,   ,   
þessu, þessu,      ,      
hélt, hélt,     ,     
hann, hann,     ,     
fram, fram,     ,     
., .,  ,  
, , , 
Ekki, Ekki,     ,     
veit, veit,     ,     
ég, ég,   ,   
,, ,,  ,  
hvort, hvort,      ,      
þessi, þessi,      ,      
andi, andi,     ,     
er, er,   ,   
frá, frá,    ,    
landsfundinum, landsfundinum,              ,              
,, ,,  ,  
en, en,   ,   
hann, hann,     ,     
kom, kom,    ,    
af, af,   ,   
landsfundinum, landsfundinum,              ,              
,, ,,  ,  
þegar, þegar,      ,      
hann, hann,     ,     
hélt, hélt,     ,     
þessu, þessu,      ,      
fram, fram,     ,     
og, og,   ,   
hann, hann,     ,     
stóð, stóð,     ,     
upp, upp,    ,    
til, til,    ,    
þess, þess,     ,     
að, að,   ,   
vitna, vitna,      ,      
um, um,   ,   
það, það,    ,    
,, ,,  ,  
að, að,   ,   
þetta, þetta,      ,      
væri, væri,     ,     
sin, sín,  i ,  í 
skoðun, skoðun,       ,       
., .,  ,  
, , , 
Það, Það,    ,    
ætti, ætti,     ,     
raunverulega, raunverulega,             ,             
alls, alls,     ,     
ekki, ekki,     ,     
að, að,   ,   
vera, vera,     ,     
nein, nein,     ,     
byggð, byggð,      ,      
norðan, norðan,       ,       
Hólmavikur, Hólmavíkur,       i   ,       í   
., .,  ,  
, , , 
N--Ísf, N-Ísf,   -   ,      
., .,  ,  
, , , 
Og, Og,   ,   
hann, hann,     ,     
kom, kom,    ,    
með, með,    ,    
þessa, þessa,      ,      
sömu, sömu,     ,     
tuggu, tuggu,      ,      
,, ,,  ,  
---, ---,    ,    
fyrírgefið, fyrirgefið,    írgef  ,     rgefi 
,, ,,  ,  
að, að,   ,   
ég, ég,   ,   
nota, nota,     ,     
það, það,    ,    
orð, orð,    ,    
,, ,,  ,  
---, ---,    ,    
að, að,   ,   
nú, nú,   ,   
yrði, yrði,     ,     
þingið, þingið,       ,       
sönnust, sönnust,        ,        
og, og,   ,   
réttust, réttust,        ,        
mynd, mynd,     ,     
af, af,   ,   
þjóðarviljanum, þjóðarviljanum,               ,               
og, og,   ,   
gaf, gaf,    ,    
i, í, i, í
skyn, skyn,     ,     
,, ,,  ,  
að, að,   ,   
önnur, önnur,      ,      
leið, leið,     ,     
hefði, hefði,      ,      
ekki, ekki,     ,     
verið, verið,      ,      
fær, fær,    ,    
til, til,    ,    
þess, þess,     ,     
., .,  ,  
, , , 
Framsfl., Framsfl.,         ,         
voru, voru,     ,     
i, í, i, í
þvi, því,   i,   í
máli, máli,     ,     
,, ,,  ,  
svo, svo,    ,    
að, að,   ,   
hér, hér,    ,    
er, er,   ,   
enn, enn,    ,    
einu, einu,     ,     
sínni, sinni,  ínn ,   nni
farið, farið,      ,      
með, með,    ,    
rangt, rangt,      ,      
mál, mál,    ,    
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
talað, talað,      ,      
um, um,   ,   
,, ,,  ,  
að, að,   ,   
það, það,    ,    
verði, verði,      ,      
samvinna, samvinna,         ,         
milli, milli,      ,      
byggðarlaganna, byggðarlaganna,               ,               
innþyrðis, innbyrðis,    þ     ,    b     
og, og,   ,   
samvinna, samvinna,         ,         
milli, milli,      ,      
byggðarlaganna, byggðarlaganna,               ,               
við, við,    ,    
þéttbýlið, þéttbýlið,          ,          
., .,  ,  
, , , 
Við, Við,    ,    
þekkjum, þekkjum,        ,        
það, það,    ,    
,, ,,  ,  
sem, sem,    ,    
höfum, höfum,      ,      
setið, setið,      ,      
í, í,  ,  
ríkisstjórnum, ríkisstjórnum,              ,              
undanfarin, undanfarin,           ,           
ár, ár,   ,   
,, ,,  ,  
við, við,    ,    
hvað, hvað,     ,     
hefur, hefur,      ,      
verið, verið,      ,      
að, að,   ,   
striða, stríða,    i  ,    í  
til, til,    ,    
þess, þess,     ,     
að, að,   ,   
halda, halda,      ,      
uppi, uppi,     ,     
rétti, rétti,      ,      
byggðarlaganna, byggðarlaganna,               ,               
,, ,,  ,  
---, ---,    ,    
vitum, vitum,      ,      
það, það,    ,    
ósköp, ósköp,      ,      
vel, vel,    ,    
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
orrusta, orrusta,        ,        
,, ,,  ,  
sem, sem,    ,    
hefur, hefur,      ,      
verið, verið,      ,      
háð, háð,    ,    
á, á,  ,  
bak, bak,    ,    
við, við,    ,    
tjöldin, tjöldin,        ,        
og, og,   ,   
við, við,    ,    
sjáum, sjáum,      ,      
ósköp, ósköp,      ,      
vel, vel,    ,    
,, ,,  ,  
hvert, hvert,      ,      
stefnir, stefnir,        ,        
,, ,,  ,  
þar, þar,    ,    
sem, sem,    ,    
ráðist, ráðist,       ,       
var, var,    ,    
á, á,  ,  
bændastétt, bændastétt,           ,           
landsins, landsins,         ,         
á, á,  ,  
siðasta, síðasta,  i     ,  í     
þingi, þingi,      ,      
og, og,   ,   
réttur, réttur,       ,       
hennar, hennar,       ,       
skertur, skertur,        ,        
frá, frá,    ,    
því, því,    ,    
,, ,,  ,  
sem, sem,    ,    
var, var,    ,    
og, og,   ,   
réttur, réttur,       ,       
hennar, hennar,       ,       
skertur, skertur,        ,        
i, í, i, í
hlutfalli, hlutfalli,          ,          
við, við,    ,    
aðrar, aðrar,      ,      
stéttir, stéttir,        ,        
,, ,,  ,  
sem, sem,    ,    
hefur, hefur,      ,      
ekki, ekki,     ,     
áður, áður,     ,     
átt, átt,    ,    
sér, sér,    ,    
stað, stað,     ,     
., .,  ,  
, , , 
1., 1.,   ,   
maí, maí,    ,    
,, ,,  ,  
eftir, eftir,      ,      
að, að,   ,   
þessi, þessi,      ,      
kjördæmaskipun, kjördæmaskipun,               ,               
var, var,    ,    
samþykkt, samþykkt,         ,         
,, ,,  ,  
var, var,    ,    
farið, farið,      ,      
að, að,   ,   
halda, halda,      ,      
ræður, ræður,      ,      
um, um,   ,   
það, það,    ,    
af, af,   ,   
einum, einum,      ,      
formanni, formanni,         ,         
eins, eins,     ,     
stéttarfélags, stéttarfélags,              ,              
,, ,,  ,  
