er,er
i,í,i,í
þeirri,þeirri,      ,      
n.,n.,  ,  
",",",", , 
sem,sem,   ,   
hefur,hefur,     ,     
fjallað,fjallað,       ,       
um,um,  ,  
málið,málið,     ,     
",",",", , 
að,að,  ,  
gefið,gefið,     ,     
væri,væri,    ,    
hlé,hlé,   ,   
",",",", , 
kannske,kannske,       ,       
bara,bara,    ,    
nokkurra,nokkurra,        ,        
minútna,mínútna, i     , í     
hlé,hlé,   ,   
",",",", , 
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
það,það,   ,   
yrði,yrði,    ,    
tekið,tekið,     ,     
til,til,   ,   
athugunar,athugunar,         ,         
",",",", , 
hvort,hvort,     ,     
flokkarnir,flokkarnir,          ,          
gætu,gætu,    ,    
ekki,ekki,    ,    
komið,komið,     ,     
sér,sér,   ,   
saman,saman,     ,     
um,um,  ,  
það,það,   ,   
allir,allir,     ,     
að,að,  ,  
standa,standa,      ,      
að,að,  ,  
því,því,   ,   
að,að,  ,  
fella,fella,     ,     
skerðingarákvæði,skerðingarákvæði,                ,                
almannatryggingalaganna,almannatryggingalaganna,                       ,                       
",",",", , 
að,að,  ,  
því,því,   ,   
er,er,  ,  
snertir,snertir,       ,       
ellilifeyri,ellilífeyri,      feyri,     ífeyr 
og,og,  ,  
örorkubætur,örorkubætur,           ,           
",",",", , 
niður,niður,     ,     
á,á, , 
þessu,þessu,     ,     
þingi,þingi,     ,     
.,., , 
,,,
En,En,  ,  
ef,ef,  ,  
málið,málið,     ,     
ætti,ætti,    ,    
að,að,  ,  
fá,fá,  ,  
afgreiðslu,afgreiðslu,          ,          
",",",", , 
þá,þá,  ,  
má,má,  ,  
auðvitað,auðvitað,        ,        
engan,engan,     ,     
tima,tíma, i  , í  
missa,missa,     ,     
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
koma,koma,    ,    
þvi,því,  i,  í
gegnum,gegnum,      ,      
Ed.,Ed.,   ,   
einnig,einnig,      ,      
.,., , 
,,,
Till.,Till.,     ,     
okkar,okkar,     ,     
þremenninganna,þremenninganna,              ,              
",",",", , 
sem,sem,   ,   
skipum,skipum,      ,      
meiri,meiri,     ,     
hl.,hl.,   ,   
heilbr.--,heilbr.-,        -,        
og,og,  ,  
félmn.,félmn.,      ,      
",",",", , 
er,er,  ,  
sem,sem,   ,   
sé,sé,  ,  
sú,sú,  ,  
",",",", , 
að,að,  ,  
frv.,frv.,    ,    
verði,verði,     ,     
samþ.,samþ.,     ,     
með,með,   ,   
þeirri,þeirri,      ,      
breyt.,breyt.,      ,      
",",",", , 
að,að,  ,  
1.,1.,  ,  
og,og,  ,  
2.,2.,  ,  
mgr.,mgr.,    ,    
22.,22.,   ,   
gr.,gr.,   ,   
almannatryggíngal.,almannatryggingal.,            í     ,            i     
",",",", , 
en,en,  ,  
það,það,   ,   
eru,eru,   ,   
skerðingarákvæðin,skerðingarákvæðin,                 ,                 
varðandí,varðandi,       í,       i
elli-,elli-,     ,     
og,og,  ,  
örorkulífeyri,örorkulífeyri,             ,             
",",",", , 
skuli,skuli,     ,     
falla,falla,     ,     
niður,niður,     ,     
.,., , 
,,,
Ég,Ég,  ,  
hef,hef,   ,   
lokið,lokið,     ,     
máli,máli,    ,    
mínu,mínu,    ,    
og,og,  ,  
læt,læt,   ,   
í,í, , 
Ijós,ljós,l   ,I   
ákveðna,ákveðna,       ,       
von,von,   ,   
um,um,  ,  
það,það,   ,   
",",",", , 
að,að,  ,  
frv.,frv.,    ,    
svo,svo,   ,   
breytt,breytt,      ,      
fáist,fáist,     ,     
afgreitt,afgreitt,        ,        
sem,sem,   ,   
lög,lög,   ,   
frá,frá,   ,   
þessu,þessu,     ,     
þingi,þingi,     ,     
.,., , 
,,,
Eins,Eins,    ,    
og,og,  ,  
hv.,hv.,   ,   
þm.,þm.,   ,   
er,er,  ,  
kunnugt,kunnugt,       ,       
",",",", , 
var,var,   ,   
þetta,þetta,     ,     
þing,þing,    ,    
kvatt,kvatt,     ,     
saman,saman,     ,     
fyrst,fyrst,     ,     
og,og,  ,  
fremst,fremst,      ,      
til,til,   ,   
að,að,  ,  
taka,taka,    ,    
afstöðu,afstöðu,       ,       
til,til,   ,   
stjórnarskrárbreyt.,stjórnarskrárbreyt.,                   ,                   
",",",", , 
sem,sem,   ,   
samþykkt,samþykkt,        ,        
var,var,   ,   
á,á, , 
siðasta,síðasta, i     , í     
þingi,þingi,     ,     
og,og,  ,  
sömuleiðiis,sömuleiðis,         i ,          
kosningalagabreytingar,kosningalagabreytingar,                      ,                      
",",",", , 
sem,sem,   ,   
að,að,  ,  
sumu,sumu,    ,    
leyti,leyti,     ,     
leiðir,leiðir,      ,      
af,af,  ,  
þeirri,þeirri,      ,      
breytingu,breytingu,         ,         
.,., , 
,,,
Það,Það,   ,   
var,var,   ,   
rætt,rætt,    ,    
um,um,  ,  
það,það,   ,   
nú,nú,  ,  
i,í,i,í
þingbyrjun,þingbyrjun,          ,          
af,af,  ,  
þingflokki,þingflokki,          ,          
Sjálfstfl.,Sjálfstfl.,          ,          
",",",", , 
að,að,  ,  
það,það,   ,   
væri,væri,    ,    
ástæða,ástæða,      ,      
til,til,   ,   
að,að,  ,  
leggja,leggja,      ,      
alla,alla,    ,    
áherslu,áherslu,       ,       
á,á, , 
það,það,   ,   
að,að,  ,  
hraða,hraða,     ,     
afgreiðslu,afgreiðslu,          ,          
þessara,þessara,       ,       
tveggja,tveggja,       ,       
mála,mála,    ,    
",",",", , 
eins,eins,    ,    
og,og,  ,  
unnt,unnt,    ,    
væri,væri,    ,    
og,og,  ,  
jafnframt,jafnframt,         ,         
að,að,  ,  
bera,bera,    ,    
ekki,ekki,    ,    
fram,fram,    ,    
lagafrumvörp,lagafrumvörp,            ,            
eða,eða,   ,   
breytingar,breytingar,          ,          
",",",", , 
sem,sem,   ,   
gætu,gætu,    ,    
orðið,orðið,     ,     
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
tefja,tefja,     ,     
þingið,þingið,      ,      
",",",", , 
sérstaklega,sérstaklega,           ,           
af,af,  ,  
þvi,því,  i,  í
að,að,  ,  
það,það,   ,   
mætti,mætti,     ,     
búast,búast,     ,     
við,við,   ,   
því,því,   ,   
",",",", , 
að,að,  ,  
þótt,þótt,    ,    
slíkar,slíkar,      ,      
till.,till.,     ,     
væru,væru,    ,    
bornar,bornar,      ,      
fram,fram,    ,    
",",",", , 
þá,þá,  ,  
næðu,næðu,    ,    
þær,þær,   ,   
ekki,ekki,    ,    
fram,fram,    ,    
að,að,  ,  
ganga,ganga,     ,     
",",",", , 
vegna,vegna,     ,     
þess,þess,    ,    
að,að,  ,  
það,það,   ,   
leit,leit,    ,    
út,út,  ,  
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
það,það,   ,   
væri,væri,    ,    
ætlun,ætlun,     ,     
allra,allra,     ,     
flokka,flokka,      ,      
að,að,  ,  
hraða,hraða,     ,     
þessu,þessu,     ,     
þingi,þingi,     ,     
svo,svo,   ,   
sem,sem,   ,   
fært,fært,    ,    
væri,væri,    ,    
",",",", , 
meðfram,meðfram,       ,       
með,með,   ,   
tilliti,tilliti,       ,       
til,til,   ,   
þess,þess,    ,    
",",",", , 
að,að,  ,  
kosningar,kosningar,         ,         
gætu,gætu,    ,    
farið,farið,     ,     
fram,fram,    ,    
eins,eins,    ,    
snemma,snemma,      ,      
í,í, , 
haust,haust,     ,     
og,og,  ,  
unnt,unnt,    ,    
yrði,yrði,    ,    
.,., , 
,,,
Það,Það,   ,   
var,var,   ,   
því,því,   ,   
meðfram,meðfram,       ,       
af,af,  ,  
þessari,þessari,       ,       
ástæðu,ástæðu,      ,      
",",",", , 
sem,sem,   ,   
Sjálfstfl.,Sjálfstfl.,          ,          
og,og,  ,  
við,við,   ,   
tveir,tveir,     ,     
fulltrúar,fulltrúar,         ,         
hans,hans,    ,    
í,í, , 
heilbr.--,heilbr.-,        -,        
og,og,  ,  
félmn.,félmn.,      ,      
vildum,vildum,      ,      
ekki,ekki,    ,    
taka,taka,    ,    
efnislega,efnislega,         ,         
afstöðu,afstöðu,       ,       
til,til,   ,   
þessa,þessa,     ,     
máls,máls,    ,    
.,., , 
,,,
Þetta,Þetta,     ,     
mál,mál,   ,   
var,var,   ,   
samt,samt,    ,    
að,að,  ,  
beiðni,beiðni,      ,      
minni,minni,     ,     
sent,sent,    ,    
til,til,   ,   
Tryggingastofnunar,Tryggingastofnunar,                  ,                  
ríkisins,ríkisins,        ,        
til,til,   ,   
athugunar,athugunar,         ,         
og,og,  ,  
þar,þar,   ,   
kom,kom,   ,   
fram,fram,    ,    
sú,sú,  ,  
skoðun,skoðun,      ,      
",",",", , 
þó,þó,  ,  
að,að,  ,  
hún,hún,   ,   
liggi,liggi,     ,     
ekki,ekki,    ,    
fyrir,fyrir,     ,     
bréflega,bréflega,        ,        
enn,enn,   ,   
þá,þá,  ,  
",",",", , 
af,af,  ,  
því,því,   ,   
að,að,  ,  
tíminn,tíminn,      ,      
var,var,   ,   
svo,svo,   ,   
stuttur,stuttur,       ,       
",",",", , 
að,að,  ,  
það,það,   ,   
var,var,   ,   
ekki,ekki,    ,    
tími,tími,    ,    
til,til,   ,   
þess,þess,    ,    
",",",", , 
en,en,  ,  
það,það,   ,   
var,var,   ,   
rætt,rætt,    ,    
á,á, , 
tryggingaráðsfundi,tryggingaráðsfundi,                  ,                  
i,í,i,í
gær,gær,   ,   
",",",", , 
og,og,  ,  
þar,þar,   ,   
kom,kom,   ,   
fram,fram,    ,    
sú,sú,  ,  
skoðun,skoðun,      ,      
ráðsmanna,ráðsmanna,         ,         
frá,frá,   ,   
öllum,öllum,     ,     
flokkum,flokkum,       ,       
",",",", , 
m.a.,m.a.,    ,    
frá,frá,   ,   
fulltrúa,fulltrúa,        ,        
þess,þess,    ,    
flokks,flokks,      ,      
",",",", , 
sem,sem,   ,   
hv.,hv.,   ,   
frsm.,frsm.,     ,     
fylgir,fylgir,      ,      
",",",", , 
fulltrúa,fulltrúa,        ,        
Alþb.,Alþb.,     ,     
í,í, , 
tryggingaráði,tryggingaráði,             ,             
",",",", , 
að,að,  ,  
það,það,   ,   
væru,væru,    ,    
ýmsar,ýmsar,     ,     
aðrar,aðrar,     ,     
breyt.,breyt.,      ,      
á,á, , 
tryggingalögunum,tryggingalögunum,                ,                
",",",", , 
sem,sem,   ,   
væru,væru,    ,    
enn,enn,   ,   
meira,meira,     ,     
aðkallandi,aðkallandi,          ,          
en,en,  ,  
þessi,þessi,     ,     
breyt.,breyt.,      ,      
",",",", , 
sem,sem,   ,   
hér,hér,   ,   
er,er,  ,  
fram,fram,    ,    
borin,borin,     ,     
og,og,  ,  
það,það,   ,   
væri,væri,    ,    
alveg,alveg,     ,     
nauðsynlegt,nauðsynlegt,           ,           
að,að,  ,  
taka,taka,    ,    
tryggingalögin,tryggingalögin,              ,              
til,til,   ,   
frekari,frekari,       ,       
endurskoðunar,endurskoðunar,             ,             
",",",", , 
en,en,  ,  
þegar,þegar,     ,     
hefur,hefur,     ,     
verið,verið,     ,     
gert,gert,    ,    
.,., , 
,,,
Það,Það,   ,   
hafi,hafi,    ,    
verið,verið,     ,     
teknir,teknir,      ,      
út,út,  ,  
úr,úr,  ,  
bæði,bæði,    ,    
i,í,i,í
fyrra,fyrra,     ,     
og,og,  ,  
nú,nú,  ,  
einstakir,einstakir,         ,         
kaflar,kaflar,      ,      
tryggingalaganna,tryggingalaganna,                ,                
til,til,   ,   
endurskoðunar,endurskoðunar,             ,             
.,., , 
,,,
V--Húnv.,V-Húnv.,  -     ,       
",",",", , 
sem,sem,   ,   
hér,hér,   ,   
liggur,liggur,      ,      
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
það,það,   ,   
er,er,  ,  
nauðsynlegt,nauðsynlegt,           ,           
að,að,  ,  
gera,gera,    ,    
breyt.,breyt.,      ,      
",",",", , 
sem,sem,   ,   
verði,verði,     ,     
að,að,  ,  
nokkru,nokkru,      ,      
leyti,leyti,     ,     
í,í, , 
þá,þá,  ,  
átt,átt,   ,   
",",",", , 
sem,sem,   ,   
hans,hans,    ,    
frv.,frv.,    ,    
leggur,leggur,      ,      
til,til,   ,   
.,., , 
,,,
Það,Það,   ,   
þarf,þarf,    ,    
að,að,  ,  
gera,gera,    ,    
aðrar,aðrar,     ,     
frekari,frekari,       ,       
breytingar,breytingar,          ,          
i,í,i,í
sambandi,sambandi,        ,        
við,við,   ,   
það,það,   ,   
og,og,  ,  
ég,ég,  ,  
held,held,    ,    
",",",", , 
að,að,  ,  
mér,mér,   ,   
sé,sé,  ,  
óhætt,óhætt,     ,     
að,að,  ,  
segja,segja,     ,     
frá,frá,   ,   
þvf,því,  f,  í
",",",", , 
að,að,  ,  
það,það,   ,   
sé,sé,  ,  
álit,álit,    ,    
tryggingaráðs,tryggingaráðs,             ,             
",",",", , 
að,að,  ,  
þær,þær,   ,   
breyt.,breyt.,      ,      
eru,eru,   ,   
í,í, , 
þá,þá,  ,  
átt,átt,   ,   
",",",", , 
að,að,  ,  
þetta,þetta,     ,     
nái,nái,   ,   
að,að,  ,  
vísu,vísu,    ,    
fram,fram,    ,    
að,að,  ,  
ganga,ganga,     ,     
",",",", , 
sem,sem,   ,   
till.,till.,     ,     
hans,hans,    ,    
ræðir,ræðir,     ,     
um,um,  ,  
",",",", , 
að,að,  ,  
greiðslur,greiðslur,         ,         
frá,frá,   ,   
sérstökum,sérstökum,         ,         
lifeyrissjóðum,lífeyrissjóðum,  feyri       , ífeyr        
valdi,valdi,     ,     
ekki,ekki,    ,    
skerðingu,skerðingu,         ,         
",",",", , 
á,á, , 
meðan,meðan,     ,     
skerðing,skerðing,        ,        
verður,verður,      ,      
eða,eða,   ,   
ef,ef,  ,  
hún,hún,   ,   
verður,verður,      ,      
áfram,áfram,     ,     
.,., , 
,,,
En,En,  ,  
það,það,   ,   
er,er,  ,  
enn,enn,   ,   
nauðsynlegra,nauðsynlegra,            ,            
fyrir,fyrir,     ,     
tryggingarnar,tryggingarnar,             ,             
að,að,  ,  
gera,gera,    ,    
aðrar,aðrar,     ,     
breytingar,breytingar,          ,          
á,á, , 
l.,l.,  ,  
um,um,  ,  
þessa,þessa,     ,     
sérstöku,sérstöku,        ,        
lifeyrissjóði,lífeyrissjóði,  feyr ssjóði, ífeyr ssjóð 
og,og,  ,  
það,það,   ,   
er,er,  ,  
í,í, , 
sambandi,sambandi,        ,        
við,við,   ,   
það,það,   ,   
",",",", , 
að,að,  ,  
nú,nú,  ,  
eru,eru,   ,   
þeir,þeir,    ,    
",",",", , 
sem,sem,   ,   
starfa,starfa,      ,      
í,í, , 
þeim,þeim,    ,    
",",",", , 
undanþegnir,undanþegnir,           ,           
greiðslum,greiðslum,         ,         
til,til,   ,   
almannatrygginganna,almannatrygginganna,                   ,                   
.,., , 
,,,
Ég,Ég,  ,  
segi,segi,    ,    
frá,frá,   ,   
þessu,þessu,     ,     
",",",", , 
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
það,það,   ,   
sé,sé,  ,  
Ijóst,ljóst,l    ,I    
m.a.,m.a.,    ,    
",",",", , 
hvað,hvað,    ,    
það,það,   ,   
er,er,  ,  
",",",", , 
sem,sem,   ,   
breyta,breyta,      ,      
þarf,þarf,    ,    
eða,eða,   ,   
sumt,sumt,    ,    
af,af,  ,  
því,því,   ,   
",",",", , 
sem,sem,   ,   
breyta,breyta,      ,      
þarf,þarf,    ,    
.,., , 
,,,
Og,Og,  ,  
ég,ég,  ,  
get,get,   ,   
sagt,sagt,    ,    
frá,frá,   ,   
því,því,   ,   
hér,hér,   ,   
",",",", , 
að,að,  ,  
ég,ég,  ,  
átti,átti,    ,    
þátt,þátt,    ,    
í,í, , 
þvi,því,  i,  í
",",",", , 
þegar,þegar,     ,     
tryggingalögin,tryggingalögin,              ,              
voru,voru,    ,    
siðast,síðast, i    , í    
endurskoðuð,endurskoðuð,           ,           
og,og,  ,  
þá,þá,  ,  
var,var,   ,   
það,það,   ,   
min,mín, i , í 
skoðun,skoðun,      ,      
og,og,  ,  
ég,ég,  ,  
hélt,hélt,    ,    
henni,henni,     ,     
fram,fram,    ,    
i,í,i,í
þeirri,þeirri,      ,      
n.,n.,  ,  
sem,sem,   ,   
fjallaði,fjallaði,        ,        
um,um,  ,  
endurskoðunina,endurskoðunina,              ,              
",",",", , 
að,að,  ,  
rétt,rétt,    ,    
væri,væri,    ,    
að,að,  ,  
breyta,breyta,      ,      
þessu,þessu,     ,     
og,og,  ,  
hafa,hafa,    ,    
landið,landið,      ,      
framvegis,framvegis,         ,         
aðeins,aðeins,      ,      
eitt,eitt,    ,    
verðlagssvæði,verðlagssvæði,             ,             
.,., , 
,,,
Það,Það,   ,   
",",",", , 
sem,sem,   ,   
fyrir,fyrir,     ,     
Tryggingastofnuninni,Tryggingastofnuninni,                    ,                    
hefur,hefur,     ,     
vakað,vakað,     ,     
",",",", , 
var,var,   ,   
sjálfsagt,sjálfsagt,         ,         
ekki,ekki,    ,    
það,það,   ,   
",",",", , 
að,að,  ,  
hún,hún,   ,   
hafi,hafi,    ,    
beínt,beint,  í  ,  i  
sparað,sparað,      ,      
þetta,þetta,     ,     
",",",", , 
því,því,   ,   
að,að,  ,  
það,það,   ,   
er,er,  ,  
ekki,ekki,    ,    
nema,nema,    ,    
að,að,  ,  
nokkru,nokkru,      ,      
leyti,leyti,     ,     
sparað,sparað,      ,      
",",",", , 
ef,ef,  ,  
það,það,   ,   
er,er,  ,  
hægt,hægt,    ,    
að,að,  ,  
komast,komast,      ,      
þannig,þannig,      ,      
að,að,  ,  
orði,orði,    ,    
.,., , 
,,,
Að,Að,  ,  
sumu,sumu,    ,    
leyti,leyti,     ,     
er,er,  ,  
þetta,þetta,     ,     
þannig,þannig,      ,      
",",",", , 
að,að,  ,  
þetta,þetta,     ,     
fólk,fólk,    ,    
hefur,hefur,     ,     
frestað,frestað,       ,       
að,að,  ,  
taka,taka,    ,    
ellilifeyri,ellilífeyri,      feyri,     ífeyr 
",",",", , 
sem,sem,   ,   
það,það,   ,   
á,á, , 
rétt,rétt,    ,    
á,á, , 
",",",", , 
um,um,  ,  
eitt,eitt,    ,    
eða,eða,   ,   
fleiri,fleiri,      ,      
ár,ár,  ,  
og,og,  ,  
öðlast,öðlast,      ,      
þá,þá,  ,  
um,um,  ,  
leið,leið,    ,    
aukinn,aukinn,      ,      
rétt,rétt,    ,    
til,til,   ,   
lifeyris,lífeyris,  feyri , ífeyr  
síðar,síðar,     ,     
",",",", , 
svo,svo,   ,   
að,að,  ,  
það,það,   ,   
er,er,  ,  
ekki,ekki,    ,    
nema,nema,    ,    
að,að,  ,  
nokkru,nokkru,      ,      
leyti,leyti,     ,     
sparað,sparað,      ,      
fyrir,fyrir,     ,     
Tryggingastofnunína,Tryggingastofnunina,                í  ,                i  
.,., , 
,,,
En,En,  ,  
ég,ég,  ,  
vil,vil,   ,   
leyfa,leyfa,     ,     
mér,mér,   ,   
að,að,  ,  
benda,benda,     ,     
á,á, , 
",",",", , 
að,að,  ,  
um,um,  ,  
næstu,næstu,     ,     
áramót,áramót,      ,      
breytast,breytast,        ,        
þessar,þessar,      ,      
tölur,tölur,     ,     
verulega,verulega,        ,        
vegna,vegna,     ,     
laga,laga,    ,    
",",",", , 
sem,sem,   ,   
samþykkt,samþykkt,        ,        
voru,voru,    ,    
á,á, , 
siðasta,síðasta, i     , í     
Alþingi,Alþingi,       ,       
.,., , 
,,,
Það,Það,   ,   
var,var,   ,   
samþykkt,samþykkt,        ,        
",",",", , 
eins,eins,    ,    
og,og,  ,  
menn,menn,    ,    
muna,muna,    ,    
",",",", , 
nokkur,nokkur,      ,      
hækkun,hækkun,      ,      
á,á, , 
elli--,elli-,     -,     
og,og,  ,  
örorkulífeyri,örorkulífeyri,             ,             
",",",", , 
sem,sem,   ,   
sjálfkrafa,sjálfkrafa,          ,          
leiðir,leiðir,      ,      
af,af,  ,  
sér,sér,   ,   
hækkun,hækkun,      ,      
á,á, , 
skerðingarmarkinu,skerðingarmarkinu,                 ,                 
.,., , 
,,,
Þar,Þar,   ,   
að,að,  ,  
auki,auki,    ,    
er,er,  ,  
það,það,   ,   
misskilningur,misskilningur,             ,             
",",",", , 
að,að,  ,  
breytingar,breytingar,          ,          
á,á, , 
skerðingarákvæðunum,skerðingarákvæðunum,                   ,                   
þurfi,þurfi,     ,     
að,að,  ,  
biða,bíða, i  , í  
þess,þess,    ,    
",",",", , 
að,að,  ,  
almenn,almenn,      ,      
endurskoðun,endurskoðun,           ,           
fari,fari,    ,    
fram,fram,    ,    
á,á, , 
tryggingalögunum,tryggingalögunum,                ,                
.,., , 
,,,
Því,Því,   ,   
er,er,  ,  
ekki,ekki,    ,    
þannig,þannig,      ,      
varið,varið,     ,     
",",",", , 
heldur,heldur,      ,      
er,er,  ,  
það,það,   ,   
beinlínis,beinlínis,         ,         
i,í,i,í
lögunum,lögunum,       ,       
",",",", , 
eins,eins,    ,    
og,og,  ,  
þau,þau,   ,   
eru,eru,   ,   
núna,núna,    ,    
",",",", , 
að,að,  ,  
ef,ef,  ,  
ekki,ekki,    ,    
verða,verða,     ,     
gerðar,gerðar,      ,      
á,á, , 
þeim,þeim,    ,    
breytingar,breytingar,          ,          
",",",", , 
þá,þá,  ,  
falla,falla,     ,     
skerðingarákvæðin,skerðingarákvæðin,                 ,                 
sjálfkrafa,sjálfkrafa,          ,          
niður,niður,     ,     
1960,1960,    ,    
.,., , 
,,,
Í,Í, , 
þeirri,þeirri,      ,      
grg.,grg.,    ,    
",",",", , 
sem,sem,   ,   
fylgir,fylgir,      ,      
þessu,þessu,     ,     
frv.,frv.,    ,    
minu,mínu, i  , í  
á,á, , 
þskj.,þskj.,     ,     
4,4, , 
",",",", , 
er,er,  ,  
m.a.,m.a.,    ,    
bent,bent,    ,    
á,á, , 
það,það,   ,   
",",",", , 
að,að,  ,  
fyrír,fyrir,   í ,   i 
skömmu,skömmu,      ,      
voru,voru,    ,    
sett,sett,    ,    
hér,hér,   ,   
á,á, , 
Alþingi,Alþingi,       ,       
lög,lög,   ,   
um,um,  ,  
lífeyrissjóð,lífeyrissjóð,            ,            
togarasjómanna,togarasjómanna,              ,              
.,., , 
,,,
Togarasjómenn,Togarasjómenn,             ,             
greiða,greiða,      ,      
eftir,eftir,     ,     
sem,sem,   ,   
áður,áður,    ,    
full,full,    ,    
iðgjöld,iðgjöld,       ,       
til,til,   ,   
Tryggingastofnunar,Tryggingastofnunar,                  ,                  
ríkisins,ríkisins,        ,        
og,og,  ,  
njóta,njóta,     ,     
þar,þar,   ,   
á,á, , 
sinum,sínum, i   , í   
tíma,tíma,    ,    
óskerts,óskerts,       ,       
elli--,elli-,     -,     
eða,eða,   ,   
örorkulífeyris,örorkulífeyris,              ,              
þrátt,þrátt,     ,     
fyrir,fyrir,     ,     
það,það,   ,   
",",",", , 
þó,þó,  ,  
að,að,  ,  
þeir,þeir,    ,    
fái,fái,   ,   
þá,þá,  ,  
einnig,einnig,      ,      
tekjur,tekjur,      ,      
frá,frá,   ,   
hinum,hinum,     ,     
sérstaka,sérstaka,        ,        
lifeyrissjóði,lífeyrissjóði,  feyr ssjóði, ífeyr ssjóð 
.,., , 
,,,
Þegar,Þegar,     ,     
svo,svo,   ,   
var,var,   ,   
komið,komið,     ,     
",",",", , 
mátti,mátti,     ,     
gera,gera,    ,    
ráð,ráð,   ,   
fyrír,fyrir,   í ,   i 
",",",", , 
að,að,  ,  
það,það,   ,   
yrði,yrði,    ,    
enginn,enginn,      ,      
ágreiningur,ágreiningur,           ,           
um,um,  ,  
það,það,   ,   
i,í,i,í
hæstv.,hæstv.,      ,      
,,,
Alþ.,Alþ.,    ,    
",",",", , 
að,að,  ,  
það,það,   ,   
væri,væri,    ,    
rétt,rétt,    ,    
að,að,  ,  
láta,láta,    ,    
sömu,sömu,    ,    
reglur,reglur,      ,      
gilda,gilda,     ,     
um,um,  ,  
aðra,aðra,    ,    
menn,menn,    ,    
i,í,i,í
þjóðfélaginu,þjóðfélaginu,            ,            
",",",", , 
sem,sem,   ,   
kaupa,kaupa,     ,     
sér,sér,   ,   
elli--,elli-,     -,     
og,og,  ,  
örorkutryggingu,örorkutryggingu,               ,               
hjá,hjá,   ,   
sérstökum,sérstökum,         ,         
lífeyrissjóðum,lífeyrissjóðum,              ,              
.,., , 
,,,
Því,Því,   ,   
var,var,   ,   
það,það,   ,   
",",",", , 
að,að,  ,  
á,á, , 
siðasta,síðasta, i     , í     
Alþ.,Alþ.,    ,    
flutti,flutti,      ,      
ég,ég,  ,  
ásamt,ásamt,     ,     
einum,einum,     ,     
af,af,  ,  
þáv.,þáv.,    ,    
þm.,þm.,   ,   
,,,
Við,Við,   ,   
gerðum,gerðum,      ,      
ráð,ráð,   ,   
fyrir,fyrir,     ,     
þvi,því,  i,  í
",",",", , 
að,að,  ,  
um,um,  ,  
þetta,þetta,     ,     
gæti,gæti,    ,    
ekki,ekki,    ,    
orðið,orðið,     ,     
ágreiningur,ágreiningur,           ,           
",",",", , 
fyrst,fyrst,     ,     
stigið,stigið,      ,      
var,var,   ,   
á,á, , 
annað,annað,     ,     
borð,borð,    ,    
út,út,  ,  
á,á, , 
þá,þá,  ,  
braut,braut,     ,     
að,að,  ,  
undanþiggja,undanþiggja,           ,           
að,að,  ,  
þessu,þessu,     ,     
leyti,leyti,     ,     
tekjur,tekjur,      ,      
frá,frá,   ,   
sérstökum,sérstökum,         ,         
lífeyrissjóðum,lífeyrissjóðum,              ,              
",",",", , 
þannig,þannig,      ,      
að,að,  ,  
þær,þær,   ,   
yrðu,yrðu,    ,    
ekki,ekki,    ,    
þess,þess,    ,    
valdandi,valdandi,        ,        
",",",", , 
að,að,  ,  
lifeyrisgreiðslur,lífeyrisgreiðslur,  f y isgreiðslur, ífeyr sgr iðslu 
frá,frá,   ,   
Tryggingastofnuninni,Tryggingastofnuninni,                    ,                    
yrðu,yrðu,    ,    
skertar,skertar,       ,       
",",",", , 
---,---,   ,   
að,að,  ,  
þá,þá,  ,  
mundu,mundu,     ,     
menn,menn,    ,    
geta,geta,    ,    
á,á, , 
það,það,   ,   
fallist,fallist,       ,       
",",",", , 
að,að,  ,  
það,það,   ,   
væri,væri,    ,    
eðlilegt,eðlilegt,        ,        
",",",", , 
að,að,  ,  
þetta,þetta,     ,     
gilti,gilti,     ,     
um,um,  ,  
alla,alla,    ,    
þá,þá,  ,  
",",",", , 
sem,sem,   ,   
kaupa,kaupa,     ,     
þannig,þannig,      ,      
sérstakan,sérstakan,         ,         
lífeyri,lífeyri,       ,       
hjá,hjá,   ,   
sérsjóði,sérsjóði,        ,        
.,., , 
,,,
Nú,Nú,  ,  
hefur,hefur,     ,     
meiri,meiri,     ,     
hl.,hl.,   ,   
hv.,hv.,   ,   
heilbr.--,heilbr.-,        -,        
og,og,  ,  
félmn.,félmn.,      ,      
mælt,mælt,    ,    
með,með,   ,   
frv.,frv.,    ,    
með,með,   ,   
þeirri,þeirri,      ,      
breyt.,breyt.,      ,      
",",",", , 
að,að,  ,  
þar,þar,   ,   
verði,verði,     ,     
ákveðið,ákveðið,       ,       
að,að,  ,  
fella,fella,     ,     
alveg,alveg,     ,     
niður,niður,     ,     
hina,hina,    ,    
svokölluðu,svokölluðu,          ,          
skerðingu,skerðingu,         ,         
á,á, , 
elli--,elli-,     -,     
og,og,  ,  
örorkulífeyri,örorkulífeyri,             ,             
.,., , 
,,,
En,En,  ,  
þó,þó,  ,  
að,að,  ,  
þeir,þeir,    ,    
",",",", , 
sem,sem,   ,   
stóðu,stóðu,     ,     
að,að,  ,  
þeirri,þeirri,      ,      
lagasetningu,lagasetningu,            ,            
þá,þá,  ,  
",",",", , 
hafl,hafi,   i,   l
álitið,álitið,      ,      
